,td_player_name,passer_player_name,receiver_player_name,rusher_player_name,lateral_receiver_player_name,lateral_rusher_player_name,lateral_sack_player_name,interception_player_name,lateral_interception_player_name,punt_returner_player_name,lateral_punt_returner_player_name,kickoff_returner_player_name,lateral_kickoff_returner_player_name,punter_player_name,kicker_player_name,own_kickoff_recovery_player_name,blocked_player_name,tackle_for_loss_1_player_name,tackle_for_loss_2_player_name,qb_hit_1_player_name,qb_hit_2_player_name,forced_fumble_player_1_player_name,forced_fumble_player_2_player_name,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_name,assist_tackle_2_player_name,assist_tackle_3_player_name,assist_tackle_4_player_name,tackle_with_assist_1_player_name,tackle_with_assist_2_player_name,pass_defense_1_player_name,pass_defense_2_player_name,fumbled_1_player_name,fumbled_2_player_name,fumble_recovery_1_player_name,fumble_recovery_2_player_name,sack_player_name,half_sack_1_player_name,half_sack_2_player_name,penalty_player_name,safety_player_name,name,fantasy_player_name
46811,,,,,,,,,,,,,,,M.Crosby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46812,,,,,,,,,,,,B.Scott,,,M.Crosby,,,,,,,,,I.Simmons,,,,,,,,,,,,,,,,,,,,
46813,,,,R.Penny,,,,,,,,,,,,,,,,,,,,,,B.Okereke,,,,K.Thibodeaux,,,,,,,,,,,,,R.Penny,R.Penny
46814,,J.Hurts,,,,,,,,,,,,,,,,B.Okereke,,B.Okereke,,,,B.Okereke,,,,,,,,,,,,,,B.Okereke,,,,,J.Hurts,
46815,,J.Hurts,J.Jones,,,,,,,,,,,,,,,,,D.Lawrence,,,,,,X.McKinney,,,,A.Jackson,,,,,,,,,,,,,J.Hurts,J.Jones
46816,,,,,,,,,,G.Olszewski,,,,B.Mann,,,,,,,,,,,,B.VanSumeren,G.Calcaterra,,,,,,,,,,,,,,,,,
46817,,T.Taylor,W.Robinson,,,,,,,,,,,,,,,,,,,,,R.Blankenship,,,,,,,,,,,,,,,,,,,T.Taylor,W.Robinson
46818,,,,E.Gray,,,,,,,,,,,,,,,,,,,,,,J.Davis,,,,R.Blankenship,,,,,,,,,,,,,E.Gray,E.Gray
46819,,T.Taylor,S.Barkley,,,,,,,,,,,,,,,,,,,,,R.Blankenship,,,,,,,,,,,,,,,,,,,T.Taylor,S.Barkley
46820,D.Slayton,T.Taylor,D.Slayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Taylor,D.Slayton
46821,,,,,,,,,,,,,,,M.Crosby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46822,,,,,,,,,,,,,,,M.Crosby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46823,,J.Hurts,J.Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Hurts,J.Jones
46824,,,,J.Hurts,,,,,,,,,,,,,,,,,,,,B.Okereke,,,,,,,,,,,,,,,,,,,J.Hurts,J.Hurts
46825,,J.Hurts,J.Jones,,,,,X.McKinney,,,,,,,,,,,,,,,,,,,,,,,,X.McKinney,,,,,,,,,,,J.Hurts,J.Jones
46826,,T.Taylor,W.Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Taylor,W.Robinson
46827,,T.Taylor,D.Slayton,,,,,,,,,,,,,,,,,,,,,K.Byard,,,,,,,,,,,,,,,,,,,T.Taylor,D.Slayton
46828,,T.Taylor,D.Slayton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Taylor,D.Slayton
46829,,,,,,,,,,B.Covey,,,,J.Gillan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46830,,M.Mariota,Q.Watkins,,,,,X.McKinney,,,,,,,,,,,,,,,,Q.Watkins,,,,,,,,X.McKinney,,,,,,,,,,,M.Mariota,Q.Watkins
46831,,T.Taylor,S.Shepard,,,,,R.Blankenship,,,,,,,,,,,,,,,,,,,,,,,,J.Bradberry,R.Blankenship,,,,,,,,,,T.Taylor,S.Shepard
46832,,,,K.Gainwell,,,,,,,,,,,,,,D.Belton,,,,,,,,D.Lawrence,,,,D.Belton,,,,,,,,,,,,,K.Gainwell,K.Gainwell
46833,,M.Mariota,,,,,,,,,,,,,,,,,,,,,,A.Ojulari,,,,,,,,,,,,,,A.Ojulari,,,,,M.Mariota,
46834,,,,K.Gainwell,,,,,,,,,,,,,,,,,,,,A.Ojulari,,,,,,,,,,,,,,,,,,,K.Gainwell,K.Gainwell
46835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46836,,,,,,,,,,,,B.Scott,,,M.Crosby,,,,,,,,,J.Corbin,,,,,,,,,,,,,,,,,,,,
46837,,M.Mariota,O.Zaccheaus,,,,,,,,,,,,,,,,,,,,,A.Jackson,,,,,,,,,,,,,,,,,,,M.Mariota,O.Zaccheaus
46838,,M.Mariota,Q.Watkins,,,,,,,,,,,,,,,,,,,,,A.Jackson,,,,,,,,,,,,,,,,,,,M.Mariota,Q.Watkins
46839,,,,M.Mariota,,,,,,,,,,,,,,,,,,,,,,R.Nunez-Roches,,,,As.Robinson,,,,,,,,,,,,,M.Mariota,M.Mariota
46840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46841,,,,M.Mariota,,,,,,,,,,,,,,,,,,,,X.McKinney,,,,,,,,,,,,,,,,,,,M.Mariota,M.Mariota
46842,,,,R.Penny,,,,,,,,,,,,,,,,,,,,,,X.McKinney,A.Jackson,,,,,,,,,,,,,,,,R.Penny,R.Penny
46843,,,,R.Penny,,,,,,,,,,,,,,As.Robinson,,,,,,,,I.Simmons,,,,As.Robinson,,,,,,,,,,,,,R.Penny,R.Penny
46844,,M.Mariota,O.Zaccheaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X.McKinney,,,,,,,,,,,M.Mariota,O.Zaccheaus
46845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46846,,,,,,,,,,,,,,B.Mann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46847,,,,S.Barkley,,,,,,,,,,,,,,,,,,,,,,S.Leonard,T.McCollum,,,,,,,,,,,,,,,,S.Barkley,S.Barkley
46848,,,,T.Taylor,,,,,,,,,,,,,,,,,,,,N.Morrow,,,,,,,,,,,,,,,,,,,T.Taylor,T.Taylor
46849,,,,S.Barkley,,,,,,,,,,,,,,,,,,,,S.Leonard,,,,,,,,,,,,,,,,,,,S.Barkley,S.Barkley
46850,,,,T.Taylor,,,,,,,,,,,,,,,,,,,,S.Leonard,,,,,,,,,,,,,,,,,,,T.Taylor,T.Taylor
46851,,,,S.Barkley,,,,,,,,,,,,,,N.Morrow,,,,,,N.Morrow,,,,,,,,,,,,,,,,,,,S.Barkley,S.Barkley
46852,,T.Taylor,D.Slayton,,,,,,,,,,,,,,,,,,,,,T.McCollum,,,,,,,,,,,,,,,,,,,T.Taylor,D.Slayton
46853,,,,S.Barkley,,,,,,,,,,,,,,,,,,,,,,N.Smith,,,,T.McCollum,,,,,,,,,,,,,S.Barkley,S.Barkley
46854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Glowinski,,T.Taylor,
46855,,T.Taylor,,,,,,,,,,,,,,,,,,N.Smith,,,,,,,,,,,,,,,,,,,,,,,T.Taylor,
46856,,T.DeVito,E.Gray,,,,,,,,,,,,,,,,,,,,,,,S.Leonard,N.Morrow,,,,,,,,,,,,,,,,T.DeVito,E.Gray
46857,,,,,,,,,,B.Covey,,,,J.Gillan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46858,,,,M.Mariota,,,,,,,,,,,,,,,,,,,,T.Hawkins,,,,,,,,,,,,,,,,,,,M.Mariota,M.Mariota
46859,,,,B.Scott,,,,,,,,,,,,,,,,,,,,C.Basham,,,,,,,,,,,,,,,,,,,B.Scott,B.Scott
46860,,,,M.Mariota,,,,,,,,,,,,,,,,,,,,D.Belton,,,,,,,,,,,,,,,,,,,M.Mariota,M.Mariota
46861,,M.Mariota,Q.Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Mariota,Q.Watkins
46862,,M.Mariota,B.Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.McFadden,,,,,,,,,,,M.Mariota,B.Scott
46863,,M.Mariota,J.Stoll,,,,,,,,,,,,,,,,,,,,,A.Ojulari,,,,,,,,,,,,,,,,,,,M.Mariota,J.Stoll
46864,,M.Mariota,Q.Watkins,,,,,,,,,,,,,,,,,,,,,T.Hawkins,,,,,,,,,,,,,,,,,,,M.Mariota,Q.Watkins
46865,,,,R.Penny,,,,,,,,,,,,,,,,,,,,,,B.Okereke,M.McFadden,,,,,,,,,,,,,,,,R.Penny,R.Penny
46866,,M.Mariota,B.Covey,,,,,,,,,,,,,,,,,,,,,,,T.Hawkins,,,,D.Belton,,,,,,,,,,,,,M.Mariota,B.Covey
46867,,M.Mariota,O.Zaccheaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,K.Thibodeaux,,,,,,,,,,,M.Mariota,O.Zaccheaus
46868,,,,B.Scott,,,,,,,,,,,,,,,,,,,,K.Thibodeaux,,,,,,,,,,,,,,,,,,,B.Scott,B.Scott
46869,,M.Mariota,B.Covey,,,,,,,,,,,,,,,,,K.Thibodeaux,,,,,,,,,,,,C.Flott,,,,,,,,,,,M.Mariota,B.Covey
46870,,,,,,,,,,,,,,,J.Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46871,,,,,,,,,,,,,,,J.Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46872,,T.Taylor,S.Shepard,,,,,,,,,,,,,,,,,,,,,N.Morrow,,,,,,,,,,,,,,,,,,,T.Taylor,S.Shepard
46873,,,,S.Barkley,,,,,,,,,,,,,,,,,,,,J.Carter,,,,,,,,,,,,,,,,,,,S.Barkley,S.Barkley
46874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46875,,T.Taylor,D.Waller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Taylor,D.Waller
46876,,T.Taylor,D.Waller,,,,,,,,,,,,,,,,,,,,,T.McCollum,,,,,,,,,,,,,,,,,,,T.Taylor,D.Waller
46877,,,,T.Taylor,,,,,,,,,,,,,,,,,,,,S.Leonard,,,,,,,,,,,,,,,,,,,T.Taylor,T.Taylor
46878,,,,,,,,,,B.Covey,,,,J.Gillan,,,,,,,,,,M.McFadden,,,,,,,,,,,,,,,,,,,,
46879,,M.Mariota,Q.Watkins,,,,,,,,,,,,,,,,,,,,,T.Hawkins,,,,,,,,,,,,,,,,,,,M.Mariota,Q.Watkins
46880,,M.Mariota,G.Calcaterra,,,,,,,,,,,,,,,,,,,,,,,M.McFadden,,,,A.Jackson,,,,,,,,,,,,,M.Mariota,G.Calcaterra
46881,,M.Mariota,Q.Watkins,,,,,,,,,,,,,,,,,,,,,A.Jackson,,,,,,,,,,,,,,,,,,,M.Mariota,Q.Watkins
46882,,M.Mariota,B.Covey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Mariota,B.Covey
46883,,M.Mariota,O.Zaccheaus,,,,,,,,,,,,,,,,,,,,,T.Hawkins,,,,,,,,,,,,,,,,,,,M.Mariota,O.Zaccheaus
46884,,,,M.Mariota,,,,,,,,,,,,,,,,,,,,B.Okereke,,,,,,,,,,,,,,,,,,,M.Mariota,M.Mariota
46885,,M.Mariota,B.Covey,,,,,,,,,,,,,,,,,,,,,M.McFadden,,,,,,,,,,,,,,,,,,,M.Mariota,B.Covey
46886,Q.Watkins,M.Mariota,Q.Watkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Mariota,Q.Watkins
46887,,,,,,,,,,,,,,,J.Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46888,,,,,,,,,,,,,,,J.Elliott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46889,,T.Taylor,S.Shepard,,,,,,,,,,,,,,,,,,,,,K.Byard,,,,,,,,,,,,,,,,,,,T.Taylor,S.Shepard
46890,,,,S.Barkley,,,,,,,,,,,,,,,,,,,,,,N.Morrow,,,,M.Ojomo,,,,,,,,,,,,,S.Barkley,S.Barkley
46891,,T.Taylor,I.Hodgins,,,,,,,,,,,,,,,,,,,,,K.Ringo,,,,,,,,,,,,,,,,,,,T.Taylor,I.Hodgins
46892,,T.Taylor,D.Waller,,,,,,,,,,,,,,,,,,,,,J.Jobe,,,,,,,,,,,,,,,,,,,T.Taylor,D.Waller
46893,,,,S.Barkley,,,,,,,,,,,,,,,,,,,,,,P.Johnson,J.Carter,,,,,,,,,,,,,,,,S.Barkley,S.Barkley
46894,,T.Taylor,D.Waller,,,,,,,,,,,,,,,,,,,,,K.Byard,,,,,,,,,,,,,,,,,,,T.Taylor,D.Waller
46895,,,,T.Taylor,,,,,,,,,,,,,,,,,,,,K.Byard,,,,,,,,,,,,,,,,,,,T.Taylor,T.Taylor
46896,,,,E.Gray,,,,,,,,,,,,,,,,,,,,,,N.Morrow,T.McCollum,,,,,,,,,,,,,,,,E.Gray,E.Gray
46897,,,,E.Gray,,,,,,,,,,,,,,,,,,,,T.McCollum,,,,,,,,,,,,,,,,,,,E.Gray,E.Gray
46898,,,,S.Shepard,,,,,,,,,,,,,,,,,,,,K.Ringo,,,,,,,,,,,,,,,,,,,S.Shepard,S.Shepard
46899,,T.Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Taylor,
46900,,,,,,,,,,,,,,,M.Crosby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46901,,,,,,,,,,,,B.Scott,,,M.Crosby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46902,,M.Mariota,B.Covey,,,,,,,,,,,,,,,,,,,,,T.Hawkins,,,,,,,,,,,,,,,,,,,M.Mariota,B.Covey
46903,,M.Mariota,,,,,,,,,,,,,,,,,,,,J.Ward,,J.Ward,,,,,,,,,,M.Mariota,,A.Ojulari,,J.Ward,,,,,M.Mariota,
46904,,T.Taylor,S.Shepard,,,,,,,,,,,,,,,,,,,,,N.Morrow,,,,,,,,,,,,,,,,,,,T.Taylor,S.Shepard
46905,,,,T.Taylor,,,,,,,,,,,,,,,,,,,,B.Roby,,,,,,,,,,,,,,,,,,,T.Taylor,T.Taylor
46906,,T.Taylor,S.Shepard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.Morrow,,,,,,,,,,,T.Taylor,S.Shepard
46907,,,,,,,,,,,,,,,M.Crosby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46908,,,,B.Scott,,,,,,,,,,,,,,,,,,,,,,X.McKinney,,,,D.Davidson,,,,,,,,,,,,,B.Scott,B.Scott
46909,,M.Mariota,G.Calcaterra,,,,,,,,,,,,,,,,,,,,,D.Belton,,,,,,,,,,,,,,,,,,,M.Mariota,G.Calcaterra
46910,,,,M.Mariota,,,,,,,,,,,,,,,,,,,,K.Thibodeaux,,,,,,,,,,,,,,,,,,,M.Mariota,M.Mariota
46911,,M.Mariota,,,,,,,,,,,,,,,,A.Ojulari,,A.Ojulari,,,,A.Ojulari,,,,,,,,,,,,,,A.Ojulari,,,,,M.Mariota,
46912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46914,,,,,,,,,,,,,,,J.Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46915,,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,J.Clowney,,,,P.Queen,,,,,,,,,,,,,N.Harris,N.Harris
46916,,M.Rudolph,N.Harris,,,,,,,,,,,,,,,,,,,,,A.Maulet,,,,,,,,,,,,,,,,,,,M.Rudolph,N.Harris
46917,,M.Rudolph,D.Johnson,,,,,,,,,,,,,,,,,J.Madubuike,,,,D.Phillips,,,,,,,,,,,,,,,,,,,M.Rudolph,D.Johnson
46918,,,,J.Warren,,,,,,,,,,,,,,,,,,,,,,D.Phillips,T.Jones,,,,,,,,,,,,,,,,J.Warren,J.Warren
46919,,M.Rudolph,D.Johnson,,,,,,,,,,,,,,,,,,,,,D.Phillips,,,,,,,,,,,,,,,,,,,M.Rudolph,D.Johnson
46920,,M.Rudolph,A.Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Williams,,,,,,,,,,,M.Rudolph,A.Robinson
46921,,,,,,,,,,T.Wallace,,,,P.Harvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46922,,,,T.Huntley,,,,,,,,,,,,,,,,,,,,E.Rowe,,,,,,,,,,,,,,,,,,,T.Huntley,T.Huntley
46923,,T.Huntley,C.Kolar,,,,,,,,,,,,,,,,,,,,,E.Rowe,,,,,,,,,,,,,,,,,,,T.Huntley,C.Kolar
46924,,T.Huntley,J.Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Huntley,J.Hill
46925,,,,,,,,,,C.Austin,,,,J.Stout,,,,,,,,,,T.Simpson,,,,,,,,,,,,,,,,,,,,
46926,,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,T.Robinson,,,,M.Williams,,,,,,,,,,,,,N.Harris,N.Harris
46927,,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,D.Phillips,,,,P.Queen,,,,,,,,,,,,,N.Harris,N.Harris
46928,,,,N.Harris,,,,,,,,,,,,,,,,,,,,D.Phillips,,,,,,,,,,,,,,,,,,,N.Harris,N.Harris
46929,,,,J.Warren,,,,,,,,,,,,,,,,,,,,D.Phillips,,,,,,,,,,,,,,,,,,,J.Warren,J.Warren
46930,,,,C.Austin,,,,,,,,,,,,,,,,,,,,B.Stephens,,,,,,,,,,,,,,,,,,,C.Austin,C.Austin
46931,,M.Rudolph,Co.Heyward,,,,,,,,,,,,,,,,,,,,,J.Madubuike,,,,,,,,,,,,,,,,,,,M.Rudolph,Co.Heyward
46932,,,,J.Warren,,,,,,,,,,,,,,,,,,,,A.Maulet,,,,,,,,,,,,,,,,,,,J.Warren,J.Warren
46933,,M.Rudolph,D.Johnson,,,,,,,,,,,,,,,,,,,,,B.Stephens,,,,,,,,,,,,,,,,,,,M.Rudolph,D.Johnson
46934,,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,M.Williams,,,,T.Jones,,,,,,,,,,,,,N.Harris,N.Harris
46935,,M.Rudolph,N.Harris,,,,,,,,,,,,,,,,,,,,,,,T.Jones,,,,D.Phillips,,,,,,,,,,,,,M.Rudolph,N.Harris
46936,,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,M.Pierce,T.Robinson,,,,,,,,,,,,,,,,N.Harris,N.Harris
46937,N.Harris,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N.Harris,N.Harris
46938,,,,,,,,,,,,,,,C.Boswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46939,,,,,,,,,,,,,,,C.Boswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46940,,,,M.Gordon,,,,,,,,,,,,,,,,,,,,,,M.Robinson,,,,T.Watt,,,,,,,,,,,,,M.Gordon,M.Gordon
46941,,T.Huntley,C.Kolar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Huntley,C.Kolar
46942,,T.Huntley,J.Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Huntley,J.Hill
46943,,,,,,,,,,C.Austin,,,,J.Stout,,,,,,,,,,T.Ott,,,,,,,,,,,,,,,,,,,,
46944,,,,N.Harris,,,,,,,,,,,,,,,,,,,,B.Washington,,,,,,,,,,,,,,,,,,,N.Harris,N.Harris
46945,,M.Rudolph,Co.Heyward,,,,,,,,,,,,,,,,,,,,,P.Queen,,,,,,,,,,,,,,,,,,,M.Rudolph,Co.Heyward
46946,,M.Rudolph,D.Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Rudolph,D.Johnson
46947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46949,,,,,,,,,,,,,,P.Harvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46950,,,,M.Gordon,,,,,,,,,,,,,,,,,,,,E.Rowe,,,,,,,,,,,,,,,,,,,M.Gordon,M.Gordon
46951,,,,M.Gordon,,,,,,,,,,,,,,,,,,,,,,T.Watt,E.Rowe,,,,,,,,,,,,,,,,M.Gordon,M.Gordon
46952,,,,M.Gordon,,,,,,,,,,,,,,,,,,M.Robinson,,M.Robinson,,,,,,,,,,M.Gordon,,L.Ogunjobi,,,,,,,M.Gordon,M.Gordon
46953,,,,N.Harris,,,,,,,,,,,,,,,,,,,,P.Queen,,,,,,,,,,,,,,,,,,,N.Harris,N.Harris
46954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Cole,,,
46955,,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,T.Robinson,,,,D.Phillips,,,,,,,,,,,,,N.Harris,N.Harris
46956,,M.Rudolph,J.Warren,,,,,,,,,,,,,,,,,,,,,A.Maulet,,,,,,,,,,,,,,,,,,,M.Rudolph,J.Warren
46957,,M.Rudolph,J.Warren,,,,,,,,,,,,,,,,,,,D.Phillips,,,,D.Phillips,,,,A.Maulet,,,,J.Warren,,A.Maulet,,,,,,,M.Rudolph,J.Warren
46958,,T.Huntley,J.Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Huntley,J.Hill
46959,,,,T.Huntley,,,,,,,,,,,,,,,,,,,,T.Watt,,,,,,,,,,,,,,,,,,,T.Huntley,T.Huntley
46960,,T.Huntley,I.Likely,,,,,,,,,,,,,,,,,,,,,E.Rowe,,,,,,,,,,,,,,,,,,,T.Huntley,I.Likely
46961,,T.Huntley,,,,,,,,,,,,,,,,M.Robinson,,M.Robinson,,,,M.Robinson,,,,,,,,,,,,,,M.Robinson,,,,,T.Huntley,
46962,,T.Huntley,J.Hill,,,,,,,,,,,,,,,,,,,,,M.Killebrew,,,,,,,,,,,,,,,,,,,T.Huntley,J.Hill
46963,,,,T.Huntley,,,,,,,,,,,,,,,,,,,,A.Highsmith,,,,,,,,,,,,,,,,,,,T.Huntley,T.Huntley
46964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Simpson,,,
46965,,,,,,,,,,,,,,J.Stout,,,,,,,,,,,,,,,,,,,,,,,,,,,Co.Heyward,,,
46966,,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,B.Washington,M.Williams,,,,,,,,,,,,,,,,N.Harris,N.Harris
46967,,M.Rudolph,N.Harris,,,,,,,,,,,,,,,,,,,,,R.Ya-Sin,,,,,,,,,,,,,,,,,,,M.Rudolph,N.Harris
46968,,,,J.Warren,,,,,,,,,,,,,,,,,,,,,,M.Williams,,,,K.Van Noy,,,,,,,,,,,,,J.Warren,J.Warren
46969,,,,,,,,,,,,,,P.Harvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46970,,,,G.Edwards,,,,,,,,,,,,,,,,,,,,I.Loudermilk,,,,,,,,,,,,,,,,,,,G.Edwards,G.Edwards
46971,,T.Huntley,J.Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E.Rowe,,,,,,,,,,,T.Huntley,J.Hill
46972,,T.Huntley,L.Treadwell,,,,,,,,,,,,,,,,,,,,,C.Sullivan,,,,,,,,,,,,,,,,,,,T.Huntley,L.Treadwell
46973,,,,G.Edwards,,,,,,,,,,,,,,,,,,,,E.Rowe,,,,,,,,,,,,,,,,,,,G.Edwards,G.Edwards
46974,,,,G.Edwards,,,,,,,,,,,,,,T.Watt,,,,,,T.Watt,,,,,,,,,,,,,,,,,,,G.Edwards,G.Edwards
46975,I.Likely,T.Huntley,I.Likely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Huntley,I.Likely
46976,,,,,,,,,,,,,,,J.Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46977,,,,,,,,,,,,,,,J.Stout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46978,,,,J.Warren,,,,,,,,,,,,,,,,,,,,,,J.Madubuike,M.Pierce,,,,,,,,,,,,,,,,J.Warren,J.Warren
46979,,,,J.Warren,,,,,,,,,,,,,,J.Moon,,,,,,,,P.Queen,,,,J.Moon,,,,,,,,,,,,,J.Warren,J.Warren
46980,,M.Rudolph,P.Freiermuth,,,,,,,,,,,,,,,,,,,,,M.Williams,,,,,,,,,,,,,,,,,,,M.Rudolph,P.Freiermuth
46981,,M.Rudolph,J.Warren,,,,,,,,,,,,,,,,,,,,,D.Phillips,,,,,,,,,,,,,,,,,,,M.Rudolph,J.Warren
46982,,M.Rudolph,J.Warren,,,,,,,,,,,,,,,,,,,,,P.Queen,,,,,,,,,,,,,,,,,,,M.Rudolph,J.Warren
46983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46984,,M.Rudolph,,,,,,,,,,,,,,,,,,J.Clowney,,J.Clowney,,J.Clowney,,,,,,,,,,M.Rudolph,,D.Moore,,J.Clowney,,,,,M.Rudolph,
46985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46986,,M.Rudolph,P.Freiermuth,,,,,,,,,,,,,,,,,,,,,A.Maulet,,,,,,,,,,,,,,,,,,,M.Rudolph,P.Freiermuth
46987,,M.Rudolph,,,,,,,,,,,,,,,,,,,,K.Van Noy,,K.Van Noy,,,,,,,,,,M.Rudolph,,B.Washington,,K.Van Noy,,,,,M.Rudolph,
46988,,,,T.Huntley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Huntley,T.Huntley
46989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46990,,,,,,,,,,,,,,,C.Boswell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46992,,,,G.Edwards,,,,,,,,,,,,,,,,,,,,C.Heyward,,,,,,,,,,,,,,,,,,,G.Edwards,G.Edwards
46993,,T.Huntley,,,,,,,,,,,,,,,,T.Watt,,T.Watt,,,,T.Watt,,,,,,,,,,,,,,T.Watt,,,,,T.Huntley,
46994,,T.Huntley,L.Treadwell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T.Huntley,L.Treadwell
46995,,,,,,,,,,C.Austin,,,,J.Stout,,,,,,,,,,T.Simpson,,,,,,,,,,C.Austin,,C.Austin,,,,,,,,
46996,,,,N.Harris,,,,,,,,,,,,,,,,,,,,,,M.Williams,T.Simpson,,,,,,,,,,,,,,,,N.Harris,N.Harris
46997,,,,N.Harris,,,,,,,,,,,,,,,,,,,,M.Pierce,,,,,,,,,,,,,,,,,,,N.Harris,N.Harris
46998,,,,N.Harris,,,,,,,,,,,,,,J.Clowney,,,,,,,,R.Ya-Sin,,,,J.Clowney,,,,,,,,,,,,,N.Harris,N.Harris
46999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47000,,,,M.Rudolph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M.Rudolph,,M.Rudolph,,,,,,,M.Rudolph,M.Rudolph
47001,,,,,,,,,,T.Wallace,,,,P.Harvin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
